id,talhao_id,fazenda_id,area_ha,latitude,longitude,safra,data,dia_juliano,dias_desde_plantio,estagio_fenologico,ndvi,evi,temperatura_superficie_c,umidade_solo_satelite_pct,precipitacao_mm,temperatura_ar_c,umidade_ar_pct,umidade_solo_sensor_pct,luminosidade_lux,necessidade_irrigacao,status_saude,produtividade_estimada_ton_ha,mes,ciclo_total_dias,dias_desde_plantio_pct,estagio_fenologico_cod,ndvi_media_7d,ndvi_tendencia_7d,precipitacao_acum_7d,umidade_solo_sensor_lag1,umidade_solo_sensor_delta1,amplitude_termica,indice_estresse_climatico,razao_umidade_sensor_satelite,cultura_Feijao,cultura_Milho,cultura_Soja,estacao_primavera,estacao_verao
190,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-02,2,79,frutificacao,0.6931,0.5991,21.0,22.68,0.0,22.79,84.45,16.07,61863.2,1,saudavel,2.55,1,110,0.7182,3,0.6939,0.0592,49.43,20.62,-4.55,-1.79,3.54,0.7086,0,0,1,0,1
191,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-03,3,80,frutificacao,0.6544,0.5227,17.8,20.57,0.0,20.7,76.18,12.89,62379.5,1,saudavel,2.55,1,110,0.7273,3,0.6845,-0.0655,49.43,16.07,-3.18,-2.9,4.93,0.6266,0,0,1,0,1
192,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-04,4,81,frutificacao,0.6766,0.5729,19.71,18.44,0.0,22.49,71.83,10.8,61123.2,1,saudavel,2.55,1,110,0.7364,3,0.6862,0.0121,49.43,12.89,-2.09,-2.78,6.34,0.5857,0,0,1,0,1
193,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-05,5,82,frutificacao,0.6227,0.5207,17.8,16.7,0.0,19.76,82.52,7.05,58570.8,1,saudavel,2.55,1,110,0.7455,3,0.6777,-0.06,49.43,10.8,-3.75,-1.96,3.45,0.4222,0,0,1,0,1
194,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-06,6,83,frutificacao,0.6456,0.507,19.57,14.79,0.0,22.81,79.19,6.15,58717.2,1,saudavel,2.55,1,110,0.7545,3,0.6755,-0.0152,0.0,7.05,-0.9,-3.24,4.75,0.4158,0,0,1,0,1
195,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-07,7,84,frutificacao,0.6023,0.5198,21.6,18.51,11.23,23.44,76.5,12.65,46759.2,0,saudavel,2.55,1,110,0.7636,3,0.6581,-0.1215,11.23,6.15,6.5,-1.84,5.51,0.6834,0,0,1,0,1
196,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-08,8,85,frutificacao,0.557,0.4659,19.74,20.84,8.5,20.63,81.04,19.23,58544.6,0,saudavel,2.55,1,110,0.7727,3,0.636,-0.1553,19.73,12.65,6.58,-0.89,3.91,0.9227,0,0,1,0,1
197,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-09,9,86,frutificacao,0.4749,0.3617,19.33,25.83,14.29,20.0,94.79,23.86,46526.4,0,atencao,2.55,1,110,0.7818,3,0.6048,-0.2182,34.02,19.23,4.63,-0.67,1.04,0.9237,0,0,1,0,1
198,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-10,10,87,frutificacao,0.4726,0.4185,17.86,37.23,27.9,18.38,86.07,36.38,30047.8,0,saudavel,2.55,1,110,0.7909,3,0.5788,-0.1818,61.92,23.86,12.52,-0.52,2.56,0.9772,0,0,1,0,1
199,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-11,11,88,frutificacao,0.4753,0.4327,20.82,38.21,9.16,21.12,85.46,36.13,51091.1,0,saudavel,2.55,1,110,0.8,3,0.5501,-0.2013,71.08,36.38,-0.25,-0.3,3.07,0.9456,0,0,1,0,1
200,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-12,12,89,frutificacao,0.4561,0.4175,19.79,34.57,0.0,20.55,84.73,30.1,55479.4,1,saudavel,2.55,1,110,0.8091,3,0.5263,-0.1666,71.08,36.13,-6.03,-0.76,3.14,0.8707,0,0,1,0,1
201,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-13,13,90,frutificacao,0.4258,0.3691,19.87,42.88,23.28,19.01,88.79,38.28,40243.4,0,saudavel,2.55,1,110,0.8182,3,0.4949,-0.2198,94.36,30.1,8.18,0.86,2.13,0.8927,0,0,1,0,1
202,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-14,14,91,frutificacao,0.3453,0.2945,24.25,54.34,31.62,21.92,78.64,50.15,27133.4,0,atencao,2.55,1,110,0.8273,3,0.4581,-0.257,114.75,38.28,11.87,2.33,4.68,0.9229,0,0,1,0,1
203,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-15,15,92,frutificacao,0.3587,0.3315,20.78,49.28,0.0,20.48,70.13,41.0,59588.4,0,saudavel,2.55,1,110,0.8364,3,0.4298,-0.1983,106.25,50.15,-9.15,0.3,6.12,0.832,0,0,1,0,1
204,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-16,16,93,frutificacao,0.3507,0.3317,20.78,51.39,13.45,19.45,70.13,40.24,48143.0,1,saudavel,2.55,1,110,0.8455,3,0.4121,-0.1242,105.41,41.0,-0.76,1.33,5.81,0.783,0,0,1,0,1
205,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-17,17,94,maturacao,0.277,0.2582,21.41,50.32,7.69,20.14,84.55,36.34,51523.0,0,atencao,2.55,1,110,0.8545,4,0.3841,-0.1956,85.2,40.24,-3.9,1.27,3.11,0.7222,0,0,1,0,1
206,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-18,18,95,maturacao,0.292,0.2294,24.23,45.23,0.0,22.49,74.17,28.55,57890.9,0,saudavel,2.55,1,110,0.8636,4,0.3579,-0.1833,76.04,36.34,-7.79,1.74,5.81,0.6312,0,0,1,0,1
207,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-19,19,96,maturacao,0.2817,0.2435,24.73,47.75,14.24,21.7,78.55,32.89,43836.5,0,saudavel,2.55,1,110,0.8727,4,0.333,-0.1744,90.28,28.55,4.34,3.03,4.65,0.6888,0,0,1,0,1
208,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-20,20,97,maturacao,0.2563,0.2266,22.71,45.5,4.9,20.51,76.61,28.1,52419.9,0,saudavel,2.55,1,110,0.8818,4,0.3088,-0.1695,71.9,32.89,-4.79,2.2,4.8,0.6176,0,0,1,0,1
209,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-21,21,98,maturacao,0.213,0.1449,21.86,48.27,14.95,21.55,86.89,28.62,41124.2,0,atencao,2.55,1,110,0.8909,4,0.2899,-0.1323,55.23,28.1,0.52,0.31,2.83,0.5929,0,0,1,0,1
210,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-22,22,99,maturacao,0.233,0.2074,21.15,43.56,0.0,18.79,84.7,19.48,55545.2,0,saudavel,2.55,1,110,0.9,4,0.272,-0.1257,55.23,28.62,-9.14,2.36,2.87,0.4472,0,0,1,0,1
211,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-23,23,100,maturacao,0.2239,0.2357,23.72,48.65,19.0,20.5,83.11,25.23,43187.9,0,saudavel,2.55,1,110,0.9091,4,0.2538,-0.1268,60.78,19.48,5.75,3.22,3.46,0.5186,0,0,1,0,1
212,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-24,24,101,maturacao,0.2197,0.1995,22.39,45.8,3.97,20.59,82.83,20.08,52440.9,0,saudavel,2.55,1,110,0.9182,4,0.2457,-0.0573,57.06,25.23,-5.15,1.8,3.54,0.4384,0,0,1,0,1
213,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-25,25,102,maturacao,0.2047,0.2035,22.74,44.19,5.89,19.58,80.05,18.9,48418.8,0,saudavel,2.55,1,110,0.9273,4,0.2332,-0.0873,62.95,20.08,-1.18,3.16,3.91,0.4277,0,0,1,0,1
214,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-26,26,103,maturacao,0.2014,0.1749,22.36,46.12,12.93,20.86,80.37,20.82,42454.3,0,saudavel,2.55,1,110,0.9364,4,0.2217,-0.0803,61.64,18.9,1.92,1.5,4.09,0.4514,0,0,1,0,1
215,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-27,27,104,maturacao,0.2047,0.1725,19.63,41.54,0.0,18.96,74.51,14.86,59183.6,0,saudavel,2.55,1,110,0.9455,4,0.2143,-0.0516,56.74,20.82,-5.96,0.67,4.83,0.3577,0,0,1,0,1
216,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-28,28,105,maturacao,0.2103,0.1863,23.06,52.48,30.49,20.81,68.3,29.56,29859.3,0,saudavel,2.55,1,110,0.9545,4,0.214,-0.0027,72.28,14.86,14.7,2.25,6.6,0.5633,0,0,1,0,1
217,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-29,29,106,maturacao,0.1919,0.1468,21.32,47.27,0.0,20.8,79.89,22.27,57123.6,0,saudavel,2.55,1,110,0.9636,4,0.2081,-0.0411,72.28,29.56,-7.29,0.52,4.18,0.4711,0,0,1,0,1
218,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-30,30,107,colheita,0.1869,0.1396,17.6,52.11,19.09,15.52,83.83,31.46,36873.8,0,saudavel,2.55,1,110,0.9727,5,0.2028,-0.037,72.37,22.27,9.19,2.08,2.51,0.6037,0,0,1,0,1
219,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-01-31,31,108,colheita,0.1945,0.1906,25.14,48.22,2.76,21.61,84.5,27.15,54174.8,0,saudavel,2.55,1,110,0.9818,5,0.1992,-0.0252,71.16,31.46,-4.31,3.53,3.35,0.563,0,0,1,0,1
220,F01-SOJ,F01,62.6,-16.52925,-49.16363,2024/2025,2025-02-01,32,109,colheita,0.1522,0.1568,15.9,43.39,0.0,15.18,90.07,21.02,52815.7,0,atencao,2.55,2,110,0.9909,5,0.1917,-0.0525,65.27,27.15,-6.13,0.72,1.51,0.4844,0,0,1,0,1
1471,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-09,313,0,germinacao,0.1474,0.1497,30.89,45.0,19.28,28.01,74.98,43.35,37467.9,0,atencao,2.99,11,150,0.0,0,0.1474,0.0,19.28,43.35,0.0,2.88,7.01,0.9633,0,0,0,1,0
1472,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-10,314,1,germinacao,0.1809,0.1457,28.58,39.65,0.0,26.81,71.8,32.89,52631.1,0,saudavel,2.99,11,150,0.0067,0,0.1642,0.0,19.28,43.35,-10.46,1.77,7.56,0.8295,0,0,0,1,0
1473,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-11,315,2,germinacao,0.1843,0.1648,29.21,34.86,0.0,25.85,67.41,23.14,52788.2,1,saudavel,2.99,11,150,0.0133,0,0.1709,0.0,19.28,32.89,-9.75,3.36,8.42,0.6638,0,0,0,1,0
1474,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-12,316,3,germinacao,0.1932,0.1559,31.04,35.45,10.6,28.36,67.41,24.44,47786.3,0,saudavel,2.99,11,150,0.02,0,0.1764,0.0,29.88,23.14,1.3,2.68,9.24,0.6894,0,0,0,1,0
1475,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-13,317,4,germinacao,0.1526,0.1441,30.51,30.82,0.0,26.85,67.17,17.25,53757.9,1,atencao,2.99,11,150,0.0267,0,0.1717,0.0,29.88,24.44,-7.19,3.66,8.81,0.5597,0,0,0,1,0
1476,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-14,318,5,germinacao,0.1774,0.1727,29.73,35.29,17.68,28.07,70.42,20.99,34846.4,0,saudavel,2.99,11,150,0.0333,0,0.1726,0.0,47.56,17.25,3.74,1.66,8.3,0.5948,0,0,0,1,0
1477,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-15,319,6,germinacao,0.2015,0.166,28.54,30.64,0.0,27.73,75.8,14.0,56462.2,1,saudavel,2.99,11,150,0.04,0,0.1768,0.0,47.56,20.99,-6.99,0.81,6.71,0.4569,0,0,0,1,0
1478,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-16,320,7,germinacao,0.1826,0.1346,29.2,26.5,0.0,26.4,70.75,9.43,54763.1,1,saudavel,2.99,11,150,0.0467,0,0.1818,0.0352,28.28,14.0,-4.57,2.8,7.72,0.3558,0,0,0,1,0
1479,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-17,321,8,germinacao,0.1791,0.1231,30.02,28.12,11.42,28.59,78.0,11.93,42154.3,1,saudavel,2.99,11,150,0.0533,0,0.1815,-0.0018,39.7,9.43,2.5,1.43,6.29,0.4243,0,0,0,1,0
1480,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-18,322,9,germinacao,0.224,0.2089,29.04,24.29,0.0,26.0,74.21,8.32,56917.0,1,saudavel,2.99,11,150,0.06,0,0.1872,0.0397,39.7,11.93,-3.61,3.04,6.71,0.3425,0,0,0,1,0
1481,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-19,323,10,germinacao,0.1652,0.1177,28.98,20.36,0.0,28.59,71.93,5.11,59195.5,1,atencao,2.99,11,150,0.0667,0,0.1832,-0.028,29.1,8.32,-3.21,0.39,8.03,0.251,0,0,0,1,0
1482,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-20,324,11,germinacao,0.2121,0.1877,30.32,32.1,30.58,28.69,73.52,25.17,28600.5,1,saudavel,2.99,11,150,0.0733,0,0.1917,0.0595,59.68,5.11,20.06,1.63,7.6,0.7841,0,0,0,1,0
1483,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-21,325,12,germinacao,0.2088,0.193,29.7,27.66,0.0,28.2,80.83,19.93,54062.7,1,saudavel,2.99,11,150,0.08,0,0.1962,0.0314,42.0,25.17,-5.24,1.5,5.41,0.7205,0,0,0,1,0
1484,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-22,326,13,germinacao,0.185,0.1472,28.26,33.91,20.27,26.26,80.83,24.89,39480.0,0,saudavel,2.99,11,150,0.0867,0,0.1938,-0.0165,62.27,19.93,4.96,2.0,5.03,0.734,0,0,0,1,0
1485,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-23,327,14,germinacao,0.19,0.1582,32.8,30.19,2.27,30.25,81.14,18.56,58532.2,1,saudavel,2.99,11,150,0.0933,0,0.1949,0.0074,64.54,24.89,-6.33,2.55,5.71,0.6148,0,0,0,1,0
1486,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-24,328,15,vegetativo,0.1912,0.1825,29.24,26.07,0.0,26.57,79.98,12.6,64411.4,1,saudavel,2.99,11,150,0.1,1,0.1966,0.0121,53.12,18.56,-5.96,2.67,5.32,0.4833,0,0,0,1,0
1487,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-25,329,16,vegetativo,0.1971,0.1514,29.47,24.06,3.54,26.6,75.16,11.29,58841.5,0,saudavel,2.99,11,150,0.1067,1,0.1928,-0.0269,56.66,12.6,-1.31,2.87,6.61,0.4692,0,0,0,1,0
1488,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-26,330,17,vegetativo,0.1833,0.1376,29.22,20.47,0.0,26.11,81.58,5.7,55069.1,1,saudavel,2.99,11,150,0.1133,1,0.1954,0.0181,56.66,11.29,-5.59,3.11,4.81,0.2785,0,0,0,1,0
1489,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-27,331,18,vegetativo,0.1885,0.1555,26.49,17.4,0.0,26.11,75.22,5.0,60807.4,1,saudavel,2.99,11,150,0.12,1,0.192,-0.0236,26.08,5.7,-0.7,0.38,6.47,0.2874,0,0,0,1,0
1490,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-28,332,19,vegetativo,0.192,0.1888,32.28,14.15,0.0,27.89,76.23,5.0,59145.0,0,saudavel,2.99,11,150,0.1267,1,0.1896,-0.0168,26.08,5.0,0.0,4.39,6.63,0.3534,0,0,0,1,0
1491,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-29,333,20,vegetativo,0.195,0.198,28.63,11.51,0.0,25.0,73.94,5.0,55055.7,1,saudavel,2.99,11,150,0.1333,1,0.191,0.01,5.81,5.0,0.0,3.63,6.52,0.4344,0,0,0,1,0
1492,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-11-30,334,21,vegetativo,0.1979,0.1662,29.04,8.83,0.0,27.14,80.29,5.0,59494.1,1,saudavel,2.99,11,150,0.14,1,0.1921,0.0079,3.54,5.0,0.0,1.9,5.35,0.5663,0,0,0,1,0
1493,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-01,335,22,vegetativo,0.1622,0.1237,29.8,8.0,0.0,27.4,71.85,5.0,64523.7,1,atencao,2.99,12,150,0.1467,1,0.188,-0.029,3.54,5.0,0.0,2.4,7.71,0.625,0,0,0,0,1
1494,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-02,336,23,vegetativo,0.2123,0.2017,28.22,8.0,0.0,26.46,75.78,5.0,62474.3,1,saudavel,2.99,12,150,0.1533,1,0.1902,0.0152,0.0,5.0,0.0,1.76,6.41,0.625,0,0,0,0,1
1495,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-03,337,24,vegetativo,0.2035,0.1396,26.95,8.0,0.0,24.42,80.75,5.0,55959.6,1,saudavel,2.99,12,150,0.16,1,0.1931,0.0202,0.0,5.0,0.0,2.53,4.7,0.625,0,0,0,0,1
1496,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-04,338,25,vegetativo,0.1808,0.1586,26.25,8.0,0.0,24.85,82.42,5.0,59148.3,1,atencao,2.99,12,150,0.1667,1,0.192,-0.0077,0.0,5.0,0.0,1.4,4.37,0.625,0,0,0,0,1
1497,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-05,339,26,vegetativo,0.2156,0.1824,22.51,8.0,7.01,21.24,75.32,5.0,53762.7,0,saudavel,2.99,12,150,0.1733,1,0.1953,0.0236,7.01,5.0,0.0,1.27,5.24,0.625,0,0,0,0,1
1498,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-06,340,27,vegetativo,0.22,0.2129,24.83,9.2,15.64,24.98,81.02,5.0,38657.1,0,saudavel,2.99,12,150,0.18,1,0.1989,0.025,22.65,5.0,0.0,-0.15,4.74,0.5435,0,0,0,0,1
1499,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-07,341,28,vegetativo,0.2587,0.2478,27.53,18.64,23.49,26.26,71.65,13.4,31055.3,0,saudavel,2.99,12,150,0.1867,1,0.2076,0.0608,46.14,5.0,8.4,1.27,7.44,0.7189,0,0,0,0,1
1500,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-08,342,29,vegetativo,0.2286,0.1755,27.6,24.43,17.38,24.6,66.88,22.46,42713.3,0,saudavel,2.99,12,150,0.1933,1,0.2171,0.0664,63.52,13.4,9.06,3.0,8.15,0.9194,0,0,0,0,1
1501,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-09,343,30,vegetativo,0.2595,0.2239,25.48,24.63,6.88,23.96,74.34,23.64,53230.5,0,saudavel,2.99,12,150,0.2,1,0.2238,0.0472,70.4,22.46,1.18,1.52,6.15,0.9598,0,0,0,0,1
1502,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-10,344,31,vegetativo,0.2813,0.2277,25.67,27.33,11.92,24.3,82.12,25.37,42260.9,0,saudavel,2.99,12,150,0.2067,1,0.2349,0.0778,82.32,23.64,1.73,1.37,4.34,0.9283,0,0,0,0,1
1503,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-11,345,32,vegetativo,0.2493,0.206,28.5,26.57,6.07,26.47,76.64,21.38,54817.1,0,saudavel,2.99,12,150,0.2133,1,0.2447,0.0685,88.39,25.37,-3.99,2.03,6.18,0.8047,0,0,0,0,1
1504,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-12,346,33,vegetativo,0.2698,0.2417,25.03,23.12,0.0,24.46,75.29,14.81,63009.4,1,saudavel,2.99,12,150,0.22,1,0.2525,0.0542,81.38,21.38,-6.57,0.57,6.04,0.6406,0,0,0,0,1
1505,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-13,347,34,vegetativo,0.3151,0.2611,28.41,19.67,0.0,27.23,76.64,9.39,59146.3,1,saudavel,2.99,12,150,0.2267,1,0.266,0.0951,65.74,14.81,-5.42,1.18,6.36,0.4774,0,0,0,0,1
1506,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-14,348,35,vegetativo,0.2957,0.2552,25.71,21.89,9.93,23.48,78.78,12.47,50122.5,0,saudavel,2.99,12,150,0.2333,1,0.2713,0.037,52.18,9.39,3.08,2.23,4.98,0.5697,0,0,0,0,1
1507,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-15,349,36,vegetativo,0.31,0.2827,26.07,18.86,0.0,24.56,81.18,10.61,61602.3,1,saudavel,2.99,12,150,0.24,1,0.283,0.0814,34.8,12.47,-1.86,1.51,4.62,0.5626,0,0,0,0,1
1508,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-16,350,37,vegetativo,0.3068,0.291,25.7,16.19,0.0,23.48,70.7,8.63,61239.3,1,saudavel,2.99,12,150,0.2467,1,0.2897,0.0473,27.92,10.61,-1.98,2.22,6.88,0.533,0,0,0,0,1
1509,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-17,351,38,vegetativo,0.3419,0.2964,29.32,13.35,0.0,27.14,76.1,6.53,54944.4,1,saudavel,2.99,12,150,0.2533,1,0.2984,0.0606,16.0,8.63,-2.1,2.18,6.49,0.4891,0,0,0,0,1
1510,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-18,352,39,vegetativo,0.3414,0.2926,25.78,14.71,7.23,24.19,79.04,8.76,50032.3,0,saudavel,2.99,12,150,0.26,1,0.3115,0.0921,17.16,6.53,2.23,1.59,5.07,0.5955,0,0,0,0,1
1511,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-19,353,40,vegetativo,0.3205,0.2503,27.41,18.53,13.13,27.01,69.93,11.96,45673.3,0,atencao,2.99,12,150,0.2667,1,0.3188,0.0507,30.29,8.76,3.2,0.4,8.12,0.6454,0,0,0,0,1
1512,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-20,354,41,vegetativo,0.3658,0.3427,23.45,23.23,14.39,23.09,72.25,16.68,43022.6,0,saudavel,2.99,12,150,0.2733,1,0.326,0.0507,44.68,11.96,4.72,0.36,6.41,0.718,0,0,0,0,1
1513,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-21,355,42,vegetativo,0.3658,0.3209,28.54,20.01,0.0,25.9,75.66,12.0,64400.9,1,saudavel,2.99,12,150,0.28,1,0.336,0.0701,34.75,16.68,-4.68,2.64,6.3,0.5997,0,0,0,0,1
1514,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-22,356,43,vegetativo,0.409,0.3504,24.32,17.38,0.0,23.69,78.88,6.7,61900.3,1,saudavel,2.99,12,150,0.2867,1,0.3502,0.099,34.75,12.0,-5.3,0.63,5.0,0.3855,0,0,0,0,1
1515,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-23,357,44,vegetativo,0.4063,0.347,25.19,14.84,0.0,24.66,78.34,5.0,56658.4,1,saudavel,2.99,12,150,0.2933,1,0.3644,0.0995,34.75,6.7,-1.7,0.53,5.34,0.3369,0,0,0,0,1
1516,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-24,358,45,vegetativo,0.4525,0.3919,20.54,12.95,0.0,21.47,77.43,5.0,59329.0,1,saudavel,2.99,12,150,0.3,1,0.3802,0.1106,34.75,5.0,0.0,-0.93,4.85,0.3861,0,0,0,0,1
1517,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-25,359,46,vegetativo,0.4626,0.4087,23.47,10.96,0.0,23.72,75.89,5.0,63341.4,1,saudavel,2.99,12,150,0.3067,1,0.3975,0.1212,27.52,5.0,0.0,-0.25,5.72,0.4562,0,0,0,0,1
1518,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-26,360,47,vegetativo,0.4558,0.4053,22.11,9.39,0.0,21.5,75.89,5.0,57983.5,1,saudavel,2.99,12,150,0.3133,1,0.4168,0.1353,14.39,5.0,0.0,0.61,5.18,0.5325,0,0,0,0,1
1519,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-27,361,48,vegetativo,0.4901,0.4488,22.99,8.0,0.0,23.38,80.6,5.0,62442.8,1,saudavel,2.99,12,150,0.32,1,0.4346,0.1243,0.0,5.0,0.0,-0.39,4.54,0.625,0,0,0,0,1
1520,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-28,362,49,vegetativo,0.5315,0.4566,19.32,8.0,0.0,20.62,86.99,5.0,63997.3,1,saudavel,2.99,12,150,0.3267,1,0.4583,0.1657,0.0,5.0,0.0,-1.3,2.68,0.625,0,0,0,0,1
1521,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-29,363,50,vegetativo,0.5611,0.512,21.32,26.77,42.62,22.65,68.45,24.15,33549.0,0,saudavel,2.99,12,150,0.3333,1,0.48,0.1521,42.62,5.0,19.15,-1.33,7.15,0.9021,0,0,0,0,1
1522,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-30,364,51,vegetativo,0.5388,0.4792,24.68,23.71,0.0,24.34,81.66,18.39,60289.7,1,saudavel,2.99,12,150,0.34,1,0.4989,0.1325,42.62,24.15,-5.76,0.34,4.46,0.7756,0,0,0,0,1
1523,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2023-12-31,365,52,vegetativo,0.5533,0.4691,23.1,22.62,3.16,23.41,78.54,17.05,60301.6,0,saudavel,2.99,12,150,0.3467,1,0.5133,0.1008,45.78,18.39,-1.34,-0.31,5.02,0.7538,0,0,0,0,1
1524,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2024-01-01,1,53,floracao,0.6321,0.5039,19.49,25.84,10.72,20.64,83.38,21.06,47402.1,0,saudavel,2.99,1,150,0.3533,2,0.5375,0.1695,56.5,17.05,4.01,-1.15,3.43,0.815,0,0,0,0,1
1525,F02-ALG,F02,226.8,-17.34439,-49.77897,2023/2024,2024-01-02,2,54,floracao,0.6101,0.5203,18.5,23.49,0.0,19.55,87.32,14.98,67011.2,1,saudavel,2.99,1,150,0.36,2,0.5596,0.1543,56.5,21.06,-6.08,-1.05,2.48,0.6377,0,0,0,0,1
